LOCATION_ID,NAME,NAME_CODE,LOCATIONTYPE_ID,SOURCE_LOCATIONTYPE_NAME
20287,BRAGGS,,1006,CITY
20288,TAHLEQUAH,,1006,CITY
20289,BROKEN BOW,,1006,CITY
20290,BROKEN BOW,,1006,CITY
20291,BROMIDE,,1006,CITY
20292,STONEWALL,,1006,CITY
20293,BRUNING,,1006,CITY
20294,BRAINARD,,1006,CITY
20295,BURNS,,1006,CITY
20296,BRIDGEPORT,,1006,CITY
20297,BRECKINRIDGE,,1006,CITY
20298,BROUSSARD,,1006,CITY
20299,BRISTOW,,1006,CITY
20300,CUSHING,,1006,CITY
20301,BARTLETT,,1006,CITY
20302,BARNESTON,,1006,CITY
20303,BERTRAND,,1006,CITY
20304,BRULE,,1006,CITY
20305,BRUNO,,1006,CITY
20306,BRUNSWICK,,1006,CITY
20307,ORCHARD,,1006,CITY
20308,NO BURWELL,,1006,CITY
20309,BURWELL,,1006,CITY
20310,BROWNLEE,,1006,CITY
20311,BROADWATER,,1006,CITY
20312,SCOTTSBLUFF,,1006,CITY
20313,BREWSTER,,1006,CITY
20314,BOISE CITY,,1006,CITY
20315,BUSHNELL,,1006,CITY
20316,DALTON,,1006,CITY
20317,BASSETT,,1006,CITY
20318,BOSWELL,,1006,CITY
20319,BATTLE CREEK,,1006,CITY
20320,BUTLER,,1006,CITY
20321,BARTLEY,,1006,CITY
20322,CAMBRIDGE,,1006,CITY
20323,BEATRICE,,1006,CITY
20324,MANDEVILLE,,1006,CITY
20325,BRUSLY,,1006,CITY
20326,LAKE CHARLES,,1006,CITY
20327,GONZALES,,1006,CITY
20328,BATTIEST,,1006,CITY
20329,SMITHVILLE,,1006,CITY
20330,BUNKIE,,1006,CITY
20331,BURLINGTON,,1006,CITY
20332,BURR,,1006,CITY
20333,BUSH,,1006,CITY
20334,BUTTE,,1006,CITY
20335,STUART,,1006,CITY
20336,BEAVER CITY,,1006,CITY
20337,BEAVER CROSSING,,1006,CITY
20338,BOWLEGS,,1006,CITY
20339,EARLSBORO,,1006,CITY
20340,BROWNVILLE,,1006,CITY
20341,BIXBY,,1006,CITY
20342,BAYARD,,1006,CITY
20343,BYRON,,1006,CITY
20344,BYRON,,1006,CITY
20345,BYARS,,1006,CITY
20346,BOYNTON,,1006,CITY
20347,HASKELL,,1006,CITY
20348,CACHE,,1006,CITY
20349,LAWTON,,1006,CITY
20350,CADDO,,1006,CITY
20351,CAIRO,,1006,CITY
20352,CALUMET,,1006,CITY
20353,CAMPTI,,1006,CITY
20354,CANUTE,,1006,CITY
20355,CARNEGIE,,1006,CITY
20356,CASTOR,,1006,CITY
20357,CARLETON,,1006,CITY
20358,CEDAR BLUFFS,,1006,CITY
20359,CEDAR CREST,,1006,CITY
20360,CHOUTEAU,,1006,CITY
20361,CEDAR LAKE,,1006,CITY
20362,HINTON,,1006,CITY
20363,CEDAR RAPIDS,,1006,CITY
20364,ST EDWARD,,1006,CITY
20365,CECELIA,,1006,CITY
20366,CRESTON,,1006,CITY
20367,CREIGHTON,,1006,CITY
20368,WAUSA,,1006,CITY
20369,CHACKBAY,,1006,CITY
20370,"LAWTON,",,1006,CITY
20371,CHOCTAW,,1006,CITY
20372,CHADRON,,1006,CITY
20373,CHESTER,,1006,CITY
20374,CHESTER,,1006,CITY
20375,SEILING,,1006,CITY
20376,CHUGWATER,,1006,CITY
20377,CHATHAM,,1006,CITY
20378,CHELSEA,,1006,CITY
20379,CHAMBERS,,1006,CITY
20380,CHANDLER,,1006,CITY
20381,CHOUDRANT,,1006,CITY
20382,CHAPPELL,,1006,CITY
20383,CHURCH POINT,,1006,CITY
20384,CHEROKEE,,1006,CITY
20385,CHATAIGNIER,,1006,CITY
20386,VILLE PLATTE,,1006,CITY
20387,CHATTANOOGA,,1006,CITY
20388,CHECOTAH,,1006,CITY
20389,CLARKSON,,1006,CITY
20390,FREMONT,,1006,CITY
20391,CROOKSTON,,1006,CITY
20392,KILGORE,,1006,CITY
20393,COKEVILLE,,1006,CITY
20394,CLATONIA,,1006,CITY
20395,WILBER,,1006,CITY
20396,COLBERT,,1006,CITY
20397,COLCORD,,1006,CITY
20398,ELMER,,1006,CITY
20399,GLENMORA,,1006,CITY
20400,CLAY CENTER,,1006,CITY
20401,CLEVELAND,,1006,CITY
20402,COLFAX,,1006,CITY
20403,COALGATE,,1006,CITY
20404,CALHOUN,,1006,CITY
20405,COLUMBIA,,1006,CITY
20406,CLEARMONT,,1006,CITY
20407,COLONY,,1006,CITY
20408,COLERIDGE,,1006,CITY
20409,CLARKS,,1006,CITY
20410,CLARK,,1006,CITY
20411,CLAREMORE,,1006,CITY
20412,CLARITA,,1006,CITY
20413,MILL CREEK,,1006,CITY
20414,PALISADE,,1006,CITY
20415,CLEO SPRINGS,,1006,CITY
20416,CLINTON,,1006,CITY
20417,ZACHARY,,1006,CITY
20418,CALVIN,,1006,CITY
20419,SHAWNEE,,1006,CITY
20420,CLEARWATER,,1006,CITY
20421,CALLAWAY,,1006,CITY
20422,COMMERCE,,1006,CITY
20423,COMANCHE,,1006,CITY
20424,CEMENT,,1006,CITY
20425,CAMARGO,,1006,CITY
20426,CAMERON,,1006,CITY
20427,CARLYSS,,1006,CITY
20428,CAMERON,,1006,CITY
20429,POTEAU,,1006,CITY
20430,COMSTOCK,,1006,CITY
20431,CENTRAL CITY,,1006,CITY
20432,CANADIAN,,1006,CITY
20433,COUNCIL HILL,,1006,CITY
20434,HITCHITA,,1006,CITY
20435,CANKTON,,1006,CITY
20436,CANTON,,1006,CITY
20437,CENTER,,1006,CITY
20438,CENTERVILLE,,1006,CITY
19882,HALETHORPE,,1006,CITY
19982,ALBURTIS,,1006,CITY
21122,POLK,,1006,CITY
21123,PONCA,,1006,CITY
21124,PORUM,,1006,CITY
21125,POWELL,,1006,CITY
21126,PRAGUE,,1006,CITY
21127,PURCELL,,1006,CITY
21128,PURDUM,,1006,CITY
21129,PARADIS,,1006,CITY
21130,PERKINS,,1006,CITY
21131,PARKS,,1006,CITY
21132,PIERRE PART,,1006,CITY
21133,PEARL RIVER,,1006,CITY
21134,PERRY,,1006,CITY
21135,PEARSON,,1006,CITY
21136,PRUE,,1006,CITY
21137,PRYOR,,1006,CITY
21138,PETERSBURG,,1006,CITY
21139,PORTER,,1006,CITY
21140,PITKIN,,1006,CITY
21141,PUTNAM,,1006,CITY
21142,POTTER,,1006,CITY
21143,PAWNEE CITY,,1006,CITY
21144,PAWHUSKA,,1006,CITY
21145,PAXTON,,1006,CITY
21146,QUINLAN,,1006,CITY
21147,QUINTON,,1006,CITY
21148,QUAPAW,,1006,CITY
21149,RAGAN,,1006,CITY
21150,WILCOX,,1006,CITY
21151,RAMONA,,1006,CITY
21152,RAYNE,,1006,CITY
21153,ROCKY,,1006,CITY
21154,ROCK RIVER,,1006,CITY
21155,ROCK SPGS,,1006,CITY
21156,RED CLOUD,,1006,CITY
21157,RED ROCK,,1006,CITY
21158,RODESSA,,1006,CITY
21159,REED,,1006,CITY
21160,REEVES,,1006,CITY
21161,RAGLEY,,1006,CITY
21162,ROGER MILLS,,1006,CITY
21163,ROCKVILLE,,1006,CITY
21164,RALSTON,,1006,CITY
21165,RANDOLPH,,1006,CITY
21166,RANDLETT,,1006,CITY
21167,RINGGOLD,,1006,CITY
21168,RINGLING,,1006,CITY
21169,ROFF,,1006,CITY
21170,ROUGON,,1006,CITY
21171,ROANOKE,,1006,CITY
21172,ROSALIE,,1006,CITY
21173,REPUBLICAN CITY,,1006,CITY
21174,RIPLEY,,1006,CITY
21175,RISING CITY,,1006,CITY
21176,ROSEDALE,,1006,CITY
21177,ROSEDALE,,1006,CITY
21178,RUSKIN,,1006,CITY
21179,RUSH SPRINGS,,1006,CITY
21180,ROOSEVELT,,1006,CITY
21181,SNYDER,,1006,CITY
21182,RATLIFF CITY,,1006,CITY
21183,RATTAN,,1006,CITY
21184,RUFE,,1006,CITY
21185,RUSHVILLE,,1006,CITY
21186,RIVERDALE,,1006,CITY
21187,RYAN,,1006,CITY
21188,REYDON,,1006,CITY
21189,RAYMOND,,1006,CITY
21190,RAYVILLE,,1006,CITY
21191,SALINE,,1006,CITY
21192,SAYRE,,1006,CITY
21193,SCHUYLER,,1006,CITY
21194,SCIPIO,,1006,CITY
21195,SICILY ISLAND,,1006,CITY
21196,SCOTIA,,1006,CITY
21197,SCRIBNER,,1006,CITY
21198,SCOTT,,1006,CITY
21199,SOCALDWELL,,1006,CITY
21200,SODTOWN,,1006,CITY
21201,SENECA,,1006,CITY
21202,SOUTH FAYETTE TOWNSHIP,,1006,CITY
21203,ST FRANCISVILLE,,1006,CITY
21204,SUGARTOWN,,1006,CITY
21205,SHICKLEY,,1006,CITY
21206,SHELBY,,1006,CITY
21207,SHONGALOO,,1006,CITY
21208,SHARON,,1006,CITY
21210,SHATTUCK,,1006,CITY
21211,SHELTON,,1006,CITY
21212,SKEDEE,,1006,CITY
21213,SKIATOOK,,1006,CITY
21214,SILVER CREEK,,1006,CITY
21216,SELMAN,,1006,CITY
21217,STAMFORD,,1006,CITY
21218,SEMINOLE,,1006,CITY
21219,SUMNER,,1006,CITY
21220,SIMMESPORT,,1006,CITY
21221,ST MARTINVILLE,,1006,CITY
21222,SOUTH NEW BERLIN,,1006,CITY
21223,SUNDANCE,,1006,CITY
21224,SANTA FE,,1006,CITY
21225,SNUG HARBOR,,1006,CITY
21226,WAGONER,,1006,CITY
21227,SUNSET,,1006,CITY
21228,STANTON,,1006,CITY
21229,SENTINEL,,1006,CITY
21230,SNYDER,,1006,CITY
21231,SOPER,,1006,CITY
21232,SOUTH OTSELIC,,1006,CITY
21233,SPRINGFIELD,,1006,CITY
21234,SPRINGFIELD,,1006,CITY
21235,SPRINGHILL,,1006,CITY
21236,CULLEN,,1006,CITY
21237,SPIRO,,1006,CITY
21238,SAPULPA,,1006,CITY
21239,SPENCER,,1006,CITY
21240,SPENCER,,1006,CITY
21241,SPALDING,,1006,CITY
21242,SPARKS,,1006,CITY
21243,SPRINGER,,1006,CITY
21244,SUPERIOR,,1006,CITY
21245,STAPLETON,,1006,CITY
21246,SPAVINAW,,1006,CITY
21247,SPRINGVIEW,,1006,CITY
21248,SUMMERFIELD,,1006,CITY
21249,STRATFORD,,1006,CITY
21250,SARGENT,,1006,CITY
21251,SURPRISE,,1006,CITY
21252,SAREPTA,,1006,CITY
21253,SARATOGA,,1006,CITY
21254,STRATTON,,1006,CITY
21255,"HUACHUCA, CITY",,1006,CITY
21256,SOUTH SIOUX CITY,,1006,CITY
21257,SASAKWA,,1006,CITY
21258,STROMSBURG,,1006,CITY
21259,STEELE CITY,,1006,CITY
21260,ST GABRIEL,,1006,CITY
21261,STIGLER,,1006,CITY
21262,STOCKHAM,,1006,CITY
21263,SAINT JO,,1006,CITY
21264,ST JOSEPH,,1006,CITY
21265,STARKS,,1006,CITY
21266,ST LIBORY,,1006,CITY
21267,SUTHERLAND,,1006,CITY
21268,STELLA,,1006,CITY
21269,ST LANDRY,,1006,CITY
21270,ST LOUIS,,1006,CITY
21271,STERLING,,1006,CITY
21272,STERLING,,1006,CITY
21273,STEINAUER,,1006,CITY
21274,STAPLEHURST,,1006,CITY
21275,ULYSSES,,1006,CITY
21276,ST PAUL,,1006,CITY
21277,STROUD,,1006,CITY
21278,STRANG,,1006,CITY
21279,STUART,,1006,CITY
23082,LORETT0,,1006,CITY
19701,BRUNSWICK,BRWK,1006,CITY
19822,SALIX,,1006,CITY
19823,GALLITZIN,,1006,CITY
19842,EAST WINDSOR,,1006,CITY
20439,CONNERVILLE,,1006,CITY
20440,CONVENT,,1006,CITY
20441,DONALDSONVILLE,,1006,CITY
20442,CONVERSE,,1006,CITY
20443,NATCHITOCHES,,1006,CITY
20444,CODY,,1006,CITY
20445,CODY,,1006,CITY
20446,COLON,,1006,CITY
20447,COOK,,1006,CITY
20448,COPAN,,1006,CITY
20449,CORN,,1006,CITY
20450,CROFTON,,1006,CITY
20451,COLLINSVILLE,,1006,CITY
20452,COWETA,,1006,CITY
20453,COYLE,,1006,CITY
20454,COZAD,,1006,CITY
20455,CRAIG,,1006,CITY
20456,CRAB ORCHARD,,1006,CITY
20457,CORDELL,,1006,CITY
20458,CORDOVA,,1006,CITY
20459,CREOLE,,1006,CITY
20460,CRETE,,1006,CITY
20461,CRAWFORD,,1006,CITY
20462,CORTLAND,,1006,CITY
20463,CARMEN,,1006,CITY
20464,CARENCRO,,1006,CITY
20465,CARNEY,,1006,CITY
20466,CARPENTER,,1006,CITY
20467,CARROLL,,1006,CITY
20468,CARRIER,,1006,CITY
20469,CERESCO,,1006,CITY
20470,CRESCENT,,1006,CITY
20471,CARTER,,1006,CITY
20472,CURTIS,,1006,CITY
20473,CARTWRIGHT,,1006,CITY
20474,CROWHEART,,1006,CITY
20475,DUBOIS,,1006,CITY
20476,CROMWELL,,1006,CITY
20477,CROWDER,,1006,CITY
20478,CROWLEY,,1006,CITY
20479,CASHION,,1006,CITY
20480,COUSHATTA,,1006,CITY
20481,CASTLE,,1006,CITY
20482,CUSTER,,1006,CITY
20483,COTESFIELD,,1006,CITY
20484,COTTON VALLEY,,1006,CITY
20485,PLAIN DEALING,,1006,CITY
20486,COVINGTON,,1006,CITY
20487,POND CREEK,,1006,CITY
20488,CROWVILLE,,1006,CITY
20489,CYRIL,,1006,CITY
20490,FLETCHER,,1006,CITY
20491,CHENEYVILLE,,1006,CITY
20492,DACOMA,,1006,CITY
20493,DAVIS,,1006,CITY
20494,DAVEY,,1006,CITY
20495,DIBBLE,,1006,CITY
20496,DUBACH,,1006,CITY
20497,DANNEBROG,,1006,CITY
20498,DECATUR,,1006,CITY
20499,DELHI,,1006,CITY
20500,DEPEW,,1006,CITY
20501,DEVOL,,1006,CITY
20502,DEWEESE,,1006,CITY
20503,DEWEY,,1006,CITY
20504,DOUGHERTY,,1006,CITY
20505,DOUGLAS,,1006,CITY
20506,DOUGLAS,,1006,CITY
20507,DOUGLAS,,1006,CITY
20508,DIX,,1006,CITY
20509,DIXON,,1006,CITY
20510,DELCAMBRE,,1006,CITY
20511,DILL CITY,,1006,CITY
20512,DILLER,,1006,CITY
20513,DELAWARE,,1006,CITY
20514,DANBURY,,1006,CITY
20515,DUNCAN,,1006,CITY
20516,DUNCAN,,1006,CITY
20517,DUNNING,,1006,CITY
20518,DONIPHAN,,1006,CITY
20519,DAYTON-RANCHESTER,,1006,CITY
20520,DENTON,,1006,CITY
20521,DODGE,,1006,CITY
20522,NORTH BEND,,1006,CITY
20523,DOVER,,1006,CITY
20524,DEQUINCY,,1006,CITY
20525,DORCHESTER,,1006,CITY
20526,DEER CREEK,,1006,CITY
20527,DERIDDER,,1006,CITY
20528,LEESVILLE,,1006,CITY
20529,DRUMMOND,,1006,CITY
20530,DRUMRIGHT,,1006,CITY
20531,DRY PRONG,,1006,CITY
20532,DERUYTER,,1006,CITY
20533,DESHLER,,1006,CITY
20534,DISNEY,,1006,CITY
20535,JAY,,1006,CITY
20536,DUSTIN,,1006,CITY
20537,DUTCHTOWN,,1006,CITY
20538,DUBOIS,,1006,CITY
20539,DUKE,,1006,CITY
20540,DULAC,,1006,CITY
20541,DUNBAR,,1006,CITY
20542,DUSON,,1006,CITY
20543,DAVID CITY,,1006,CITY
20544,DAVENPORT,,1006,CITY
20545,DAVIDSON,,1006,CITY
20546,DWIGHT,,1006,CITY
20547,DAWSON,,1006,CITY
20548,DE WITT,,1006,CITY
20549,DAYKIN,,1006,CITY
20550,DOYLINE,,1006,CITY
20551,MINDEN,,1006,CITY
20552,EAGLE,,1006,CITY
20553,EDGARD,,1006,CITY
20554,LULING,,1006,CITY
20555,EDGAR,,1006,CITY
20556,EDMOND,,1006,CITY
20557,EDISON,,1006,CITY
20558,EAGLETOWN,,1006,CITY
20559,ELK CREEK,,1006,CITY
20560,ELK CITY,,1006,CITY
20561,EAKLY,,1006,CITY
20562,ELBA,,1006,CITY
20563,ELMORE CITY,,1006,CITY
20564,ELDORADO,,1006,CITY
20565,ELGIN,,1006,CITY
20566,ELGIN,,1006,CITY
20567,ELKHORN,,1006,CITY
20568,ELK MOUNTAIN,,1006,CITY
20569,EL RENO,,1006,CITY
20570,ELSIE,,1006,CITY
20571,ELTON,,1006,CITY
20572,ELWOOD,,1006,CITY
20573,ELIZABETH,,1006,CITY
20574,ELM CREEK,,1006,CITY
20575,ELMER,,1006,CITY
20576,EMERSON,,1006,CITY
20577,ENCAMPMENT,,1006,CITY
20578,ENTERPRISE,,1006,CITY
20579,WARNER,,1006,CITY
20580,EPPS,,1006,CITY
20581,ERICK,,1006,CITY
20582,ERICSON,,1006,CITY
20583,ERATH,,1006,CITY
20584,EUSTIS,,1006,CITY
20585,EUFAULA,,1006,CITY
20586,MCALESTER,,1006,CITY
20587,EUNICE,,1006,CITY
20588,EVA,,1006,CITY
20589,EVANSTON,,1006,CITY
20590,EWING,,1006,CITY
20591,EXETER,,1006,CITY
20592,FAIRMONT,,1006,CITY
20593,FAIRMONT,,1006,CITY
20594,FARGO,,1006,CITY
20595,FARSON,,1006,CITY
20596,FAY,,1006,CITY
20597,WATONGA,,1006,CITY
20598,FRANKLIN,,1006,CITY
19400,CONCORD TWP.,,1006,CITY
19560,WEST MONROE,,1006,CITY
19761,JEFFERSON,,1006,CITY
19780,MEYERVILLE,,1006,CITY
19782,BLANCHARD,,1006,CITY
19783,WHITE,,1006,CITY
19785,MILESBURG,,1006,CITY
19801,WINGATE,,1006,CITY
20599,FRANKLINTON,,1006,CITY
20600,FALLS CITY,,1006,CITY
20601,FILLEY,,1006,CITY
20602,FLINT,,1006,CITY
20603,SALINA,,1006,CITY
20604,FLORIEN,,1006,CITY
20605,MANY,,1006,CITY
20606,FLORIS,,1006,CITY
20607,FOLSOM,,1006,CITY
20608,FELT-WHEELESS,,1006,CITY
20609,FANSHAWE,,1006,CITY
20610,RED OAK,,1006,CITY
20611,FENTON,,1006,CITY
20612,FOSS,,1006,CITY
20613,FAIRBURY,,1006,CITY
20614,FREEDOM,,1006,CITY
20615,FREEDOM,,1006,CITY
20616,FERRIDAY,,1006,CITY
20617,FAIRFIELD,,1006,CITY
20618,FAIRFAX,,1006,CITY
20619,FORGAN,,1006,CITY
20620,FORKED ISLAND,,1006,CITY
20621,KAPLAN,,1006,CITY
20622,FORAKER,,1006,CITY
20623,SHIDLER,,1006,CITY
20624,FAIRLAND,,1006,CITY
20625,FRIEND,,1006,CITY
20626,FARNAM,,1006,CITY
20627,FIRTH,,1006,CITY
20628,DOWNSVILLE,,1006,CITY
20629,FAIRVIEW,,1006,CITY
20630,FARWELL,,1006,CITY
20631,FRENCH SETTLEMENT,,1006,CITY
20632,FITTSTOWN,,1006,CITY
20633,FORT COBB,,1006,CITY
20634,FORT CALHOUN,,1006,CITY
20635,FOOTHILL FARMS,,1006,CITY
20637,MUSKOGEE,,1006,CITY
20638,FORT NECESSITY,,1006,CITY
20639,FT SMITH,,1006,CITY
20640,FORT SUPPLY,,1006,CITY
20641,WAYNOKA,,1006,CITY
20642,FORT TOWSON,,1006,CITY
20644,FULLERTON,,1006,CITY
20645,GAGE,,1006,CITY
20646,GALLIANO,,1006,CITY
20647,LAROSE,,1006,CITY
20649,GIBBON,,1006,CITY
20650,GIBSLAND,,1006,CITY
20651,GIBSON,,1006,CITY
20652,GREAT BEND (TWP),,1006,CITY
20653,GRAND ISLE,,1006,CITY
20654,GUIDE ROCK,,1006,CITY
20655,GOODWELL,,1006,CITY
20656,GENOA,,1006,CITY
20657,NEWMAN GROVE,,1006,CITY
20658,GENEVA,,1006,CITY
20659,GEARY,,1006,CITY
20660,GLENCOE,,1006,CITY
20661,STILLWATER,,1006,CITY
20662,GILLIAM,,1006,CITY
20663,GOLDEN MEADOW,,1006,CITY
20664,GLENDO,,1006,CITY
20665,GLENVIL,,1006,CITY
20666,GLENROCK,,1006,CITY
20667,GILTNER,,1006,CITY
20668,GILLETTE,,1006,CITY
20669,CAMPBELL COUNTY,,1006,CITY
20670,GALVEZ,,1006,CITY
20671,GENE AUTRY,,1006,CITY
20672,GREENSBURG,,1006,CITY
20673,GREENWOOD,,1006,CITY
20674,GREENWOOD,,1006,CITY
20675,GOULD,,1006,CITY
20676,GORE,,1006,CITY
20677,GOTEBO,,1006,CITY
20678,MOUNTAIN VIEW,,1006,CITY
20679,GRANITE,,1006,CITY
20680,GARBER,,1006,CITY
20681,GRAND CHENIER,,1006,CITY
20682,GRAND CANE,,1006,CITY
20683,MANSFIELD,,1006,CITY
20684,GORDON,,1006,CITY
20685,GREELEY,,1006,CITY
20686,GRETNA,,1006,CITY
20687,GRANDFIELD,,1006,CITY
20688,GRIGGS,,1006,CITY
20689,GRESHAM,,1006,CITY
20690,GARLAND,,1006,CITY
20691,GRACEMONT,,1006,CITY
20692,GRAMBLING,,1006,CITY
20693,GERING,,1006,CITY
20694,GRAINOLA,,1006,CITY
20695,GUERNSEY,,1006,CITY
20696,GRANT,,1006,CITY
20697,GEORGETOWN,,1006,CITY
20698,GERTY,,1006,CITY
20699,GROVE,,1006,CITY
20700,MIAMI,,1006,CITY
20701,GARYVILLE,,1006,CITY
20702,RESERVE,,1006,CITY
20703,GAS HILLS,,1006,CITY
20704,WORLAND,,1006,CITY
20705,GOTHENBERG,,1006,CITY
20706,GOTHENBURG,,1006,CITY
20707,GUTHRIE,,1006,CITY
20708,GUEYDAN,,1006,CITY
20709,JENNINGS,,1006,CITY
20710,HANNA,,1006,CITY
20711,HANNA,,1006,CITY
20712,HANSEN,,1006,CITY
20713,HAYES,,1006,CITY
20714,HEBRON,,1006,CITY
20715,HEBRON,,1006,CITY
20716,HOBART,,1006,CITY
20717,HACKBERRY,,1006,CITY
20718,HICKMAN,,1006,CITY
20719,HOCHATOWN,,1006,CITY
20720,HEADRICK,,1006,CITY
20721,HOLDENVILLE,,1006,CITY
20722,HAUGHTON,,1006,CITY
20723,HOLBROOK,,1006,CITY
20724,HOLCOMB (NG SEE EBFD),,1006,CITY
20725,HOLDREGE,,1006,CITY
20726,HILLSDALE,,1006,CITY
20727,HILDRETH,,1006,CITY
20728,HALLAM,,1006,CITY
20729,HOLLIS,,1006,CITY
20730,HALLETT,,1006,CITY
20731,HELENA,,1006,CITY
20732,HALSEY,,1006,CITY
20733,HEALDTON,,1006,CITY
20734,HULETT,,1006,CITY
20735,NEWCASTLE,,1006,CITY
20736,HUMBOLDT,,1006,CITY
20737,HEMINGFORD,,1006,CITY
20738,HAMMON,,1006,CITY
20739,HOMINY,,1006,CITY
20740,HUMPHREY,,1006,CITY
20741,HAMPTON,,1006,CITY
20742,HENDLEY,,1006,CITY
20743,HENNEPIN,,1006,CITY
20744,HENRIETTA,,1006,CITY
20745,HENRYETTA,,1006,CITY
20746,OKMULGEE,,1006,CITY
20747,HENDERSON,,1006,CITY
20748,HENDERSON,,1006,CITY
20749,HENNESSEY,,1006,CITY
19420,MEDINA,,1006,CITY
19600,EDINA,,1006,CITY
19702,FREEPORT,,1006,CITY
20750,HUNTER,,1006,CITY
20751,HOOKER,,1006,CITY
20752,HOMER,,1006,CITY
20753,HOMER,,1006,CITY
20754,HOOPER,,1006,CITY
20755,HOPETON,,1006,CITY
20756,HARRISONBURG,,1006,CITY
20757,HARBINE,,1006,CITY
20758,HARDESTY,,1006,CITY
20759,HARDY,,1006,CITY
20760,HARAHAN,,1006,CITY
20761,HERMAN,,1006,CITY
20762,HARMON,,1006,CITY
20763,HORNBECK,,1006,CITY
20764,HARRAH,,1006,CITY
20765,HERSHEY,,1006,CITY
20766,HARRISON,,1006,CITY
20767,HARTSHORNE,,1006,CITY
20768,HORDVILLE,,1006,CITY
20769,HARVARD,,1006,CITY
20770,HOSKINS,,1006,CITY
20771,PIERCE,,1006,CITY
20772,HASTINGS,,1006,CITY
20773,HASTINGS,,1006,CITY
20774,HOSSTON,,1006,CITY
20775,HITCHCOCK,,1006,CITY
20776,YUKON,,1006,CITY
20777,HARTINGTON,,1006,CITY
20778,HUGO,,1006,CITY
20779,HEAVENER,,1006,CITY
20780,HOWELLS,,1006,CITY
20781,HAYES CENTER,,1006,CITY
20782,HYDRO,,1006,CITY
20783,HYANNIS,,1006,CITY
20784,HAY SPRINGS,,1006,CITY
20785,HAYNESVILLE,,1006,CITY
20786,IDA,,1006,CITY
20787,IDABEL,,1006,CITY
20788,IMPERIAL,,1006,CITY
20789,INDIAHOMA,,1006,CITY
20790,INDIANOLA,,1006,CITY
20791,INDIANOLA,,1006,CITY
20792,INDEPENDENCE,,1006,CITY
20793,INMAN,,1006,CITY
20794,INNIS,,1006,CITY
20795,INOLA,,1006,CITY
20796,IOTA,,1006,CITY
20797,ITHACA,,1006,CITY
20798,JACKSON,,1006,CITY
20799,BONDURANT,,1006,CITY
20800,JENA,,1006,CITY
20801,JEFFERY,,1006,CITY
20802,JEFFREY CITY,,1006,CITY
20803,JOHNSONS BAYOU,,1006,CITY
20804,JOHNSON,,1006,CITY
20805,JOHNSON,,1006,CITY
20806,JOHNSTOWN,,1006,CITY
20807,LYNCH,,1006,CITY
20808,JONESBORO,,1006,CITY
20809,JENNINGS,,1006,CITY
20810,JEANERETTE,,1006,CITY
20811,JANSEN,,1006,CITY
20812,JONESVILLE,,1006,CITY
20813,JONES,,1006,CITY
20814,JESUIT BEND,,1006,CITY
20815,JULIAN,,1006,CITY
20816,JUNIATA,,1006,CITY
20817,KAYCEE,,1006,CITY
20818,KEMP,,1006,CITY
20819,KEOTA,,1006,CITY
20820,KEYES,,1006,CITY
20821,KEEFETON,,1006,CITY
20822,KINGSTON,,1006,CITY
20823,KINGWOOD,,1006,CITY
20824,KIEFER,,1006,CITY
20825,KINTA,,1006,CITY
20826,KELLYVILLE,,1006,CITY
20827,KIMBALL,,1006,CITY
20828,KEMMERER,,1006,CITY
20829,KENDRICK,,1006,CITY
20830,RIVER RIDGE,,1006,CITY
20831,KENNARD,,1006,CITY
20832,KANSAS,,1006,CITY
20833,KENESAW,,1006,CITY
20834,KENTON,,1006,CITY
20835,KENTWOOD,,1006,CITY
20836,KONAWA,,1006,CITY
20837,KREMLIN,,1006,CITY
20838,KROTZ SPRINGS,,1006,CITY
20839,OPELOUSAS,,1006,CITY
20840,PORT BARRE,,1006,CITY
20841,GLOSTER,,1006,CITY
20842,KETCHUM,,1006,CITY
20843,KEITHVILLE,,1006,CITY
20844,KAW CITY,,1006,CITY
20845,LEMOYNE,,1006,CITY
20846,KEYSTONE,,1006,CITY
20847,LAHOMA,,1006,CITY
20848,LAKE,,1006,CITY
20849,MAMMOTH,,1006,CITY
20850,LAMONT,,1006,CITY
20851,LAUREL,,1006,CITY
20852,LEBANON,,1006,CITY
20853,LABARGE,,1006,CITY
20854,LA BARGE,,1006,CITY
20855,LIBERTY,,1006,CITY
20856,LABADIEVILLE,,1006,CITY
20857,LOCUST GROVE,,1006,CITY
20858,LACOMBE,,1006,CITY
20859,LECOMPTE,,1006,CITY
20860,LOCKPORT,,1006,CITY
20861,LACASSINE,,1006,CITY
20862,LEEDEY,,1006,CITY
20863,LEEVILLE,,1006,CITY
20864,LEIGH,,1006,CITY
20865,LE ROY,,1006,CITY
20866,LEFLORE,,1006,CITY
20867,LAFITTE,,1006,CITY
20868,LONGDALE,,1006,CITY
20869,LOGANSPORT,,1006,CITY
20870,LA GRANGE,,1006,CITY
20871,LONGTOWN,,1006,CITY
20872,LIVONIA,,1006,CITY
20873,LAKE ARTHUR,,1006,CITY
20874,MOSS BLUFF,,1006,CITY
20875,SULPHUR,,1006,CITY
20876,LAKE PROVIDENCE,,1006,CITY
20877,LONG LAKE (HAMILTON),,1006,CITY
20878,AVONDALE,,1006,CITY
20879,LONE BUTTE,,1006,CITY
20880,LANDER,,1006,CITY
20881,RIVERTON,,1006,CITY
20882,LINDSAY,,1006,CITY
